NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_MEMBRANE_PROTEIN_PROTEOLYSIS	GOBP_MEMBRANE_PROTEIN_PROTEOLYSIS		62	0.356269	1.170041	0.17366947	1.0	1.0	5244	tags=10%, list=14%, signal=11%	
GOBP_POSITIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION	GOBP_POSITIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION		27	0.41961792	1.1699446	0.2139535	1.0	1.0	18179	tags=74%, list=49%, signal=146%	
GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS	GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS		25	0.43871373	1.1691793	0.24038461	1.0	1.0	16120	tags=68%, list=44%, signal=121%	
GOBP_PURINE_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS	GOBP_PURINE_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS		19	0.4508445	1.1686794	0.241535	1.0	1.0	3900	tags=16%, list=11%, signal=18%	
GOBP_POSITIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT		76	0.34490174	1.1680889	0.16	1.0	1.0	4014	tags=7%, list=11%, signal=7%	
GOBP_COLLAGEN_FIBRIL_ORGANIZATION	GOBP_COLLAGEN_FIBRIL_ORGANIZATION		77	0.34100658	1.1678116	0.12941177	1.0	1.0	9865	tags=29%, list=27%, signal=39%	
GOBP_IRE1_MEDIATED_UNFOLDED_PROTEIN_RESPONSE	GOBP_IRE1_MEDIATED_UNFOLDED_PROTEIN_RESPONSE		19	0.46069515	1.1675491	0.23897912	1.0	1.0	14892	tags=42%, list=40%, signal=70%	
GOBP_RESPONSE_TO_THYROID_HORMONE	GOBP_RESPONSE_TO_THYROID_HORMONE		18	0.47318214	1.1670862	0.25434783	1.0	1.0	7187	tags=22%, list=19%, signal=28%	
GOBP_RECEPTOR_LOCALIZATION_TO_SYNAPSE	GOBP_RECEPTOR_LOCALIZATION_TO_SYNAPSE		104	0.3214139	1.166933	0.15064102	1.0	1.0	5369	tags=13%, list=15%, signal=16%	
GOBP_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE	GOBP_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE		51	0.3789597	1.1667337	0.18811882	1.0	1.0	5369	tags=18%, list=15%, signal=21%	
GOBP_RESPONSE_TO_TEMPERATURE_STIMULUS	GOBP_RESPONSE_TO_TEMPERATURE_STIMULUS		177	0.30493683	1.1660001	0.0669145	1.0	1.0	2668	tags=7%, list=7%, signal=8%	
GOBP_SULFUR_COMPOUND_TRANSPORT	GOBP_SULFUR_COMPOUND_TRANSPORT		69	0.35125473	1.1655213	0.18731989	1.0	1.0	11163	tags=28%, list=30%, signal=39%	
GOBP_REGULATION_OF_T_HELPER_17_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_T_HELPER_17_CELL_DIFFERENTIATION		29	0.41364515	1.1652834	0.21065375	1.0	1.0	4313	tags=17%, list=12%, signal=20%	
GOBP_GLUTAMINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS	GOBP_GLUTAMINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS		16	0.46998373	1.1650468	0.2662037	1.0	1.0	15487	tags=50%, list=42%, signal=86%	
GOBP_SKELETAL_MUSCLE_CELL_DIFFERENTIATION	GOBP_SKELETAL_MUSCLE_CELL_DIFFERENTIATION		87	0.33721453	1.1648533	0.17746478	1.0	1.0	3933	tags=11%, list=11%, signal=13%	
GOBP_ENTEROENDOCRINE_CELL_DIFFERENTIATION	GOBP_ENTEROENDOCRINE_CELL_DIFFERENTIATION		33	0.40187588	1.1647352	0.21921182	1.0	1.0	5727	tags=18%, list=15%, signal=21%	
GOBP_TERTIARY_ALCOHOL_METABOLIC_PROCESS	GOBP_TERTIARY_ALCOHOL_METABOLIC_PROCESS		23	0.44046757	1.1644914	0.26794258	1.0	1.0	736	tags=9%, list=2%, signal=9%	
GOBP_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION		27	0.4114305	1.1637722	0.22619048	1.0	1.0	3936	tags=19%, list=11%, signal=21%	
GOBP_ORGAN_INDUCTION	GOBP_ORGAN_INDUCTION		26	0.43076742	1.1622609	0.23844282	1.0	1.0	10577	tags=42%, list=29%, signal=59%	
GOBP_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS	GOBP_EMBRYONIC_SKELETAL_SYSTEM_MORPHOGENESIS		103	0.32786706	1.1613499	0.12738854	1.0	1.0	5399	tags=13%, list=15%, signal=15%	
GOBP_SMOOTH_MUSCLE_TISSUE_DEVELOPMENT	GOBP_SMOOTH_MUSCLE_TISSUE_DEVELOPMENT		33	0.3983564	1.1608858	0.20918368	1.0	1.0	10187	tags=36%, list=28%, signal=50%	
GOBP_VASODILATION	GOBP_VASODILATION		71	0.34817973	1.1608247	0.1908397	1.0	1.0	3101	tags=7%, list=8%, signal=8%	
GOBP_RESPONSE_TO_CHEMOKINE	GOBP_RESPONSE_TO_CHEMOKINE		85	0.33875299	1.1606452	0.15342465	1.0	1.0	9114	tags=25%, list=25%, signal=33%	
GOBP_AORTA_MORPHOGENESIS	GOBP_AORTA_MORPHOGENESIS		37	0.39713362	1.1594453	0.2104019	1.0	1.0	10096	tags=27%, list=27%, signal=37%	
GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS	GOBP_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS		82	0.342772	1.1592333	0.16804408	1.0	1.0	1268	tags=5%, list=3%, signal=5%	
GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS	GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS		329	0.2849418	1.1590832	0.029268293	1.0	1.0	11102	tags=28%, list=30%, signal=40%	
GOBP_NOSE_DEVELOPMENT	GOBP_NOSE_DEVELOPMENT		16	0.48025244	1.1587455	0.26872247	1.0	1.0	3061	tags=19%, list=8%, signal=20%	
GOBP_BILE_ACID_AND_BILE_SALT_TRANSPORT	GOBP_BILE_ACID_AND_BILE_SALT_TRANSPORT		26	0.42693457	1.158323	0.24708624	1.0	1.0	5530	tags=31%, list=15%, signal=36%	
GOBP_CATECHOLAMINE_UPTAKE	GOBP_CATECHOLAMINE_UPTAKE		16	0.47433496	1.1579928	0.25223213	1.0	1.0	13823	tags=56%, list=37%, signal=90%	
GOBP_ENDOCRINE_SYSTEM_DEVELOPMENT	GOBP_ENDOCRINE_SYSTEM_DEVELOPMENT		134	0.3136465	1.1576076	0.10830325	1.0	1.0	5727	tags=14%, list=15%, signal=17%	
GOBP_ERBB_SIGNALING_PATHWAY	GOBP_ERBB_SIGNALING_PATHWAY		139	0.31364253	1.1574407	0.11949685	1.0	1.0	5587	tags=9%, list=15%, signal=11%	
GOBP_CELLULAR_RESPONSE_TO_FATTY_ACID	GOBP_CELLULAR_RESPONSE_TO_FATTY_ACID		39	0.38402396	1.1569682	0.22309712	1.0	1.0	4279	tags=13%, list=12%, signal=14%	
GOBP_ALCOHOL_BIOSYNTHETIC_PROCESS	GOBP_ALCOHOL_BIOSYNTHETIC_PROCESS		146	0.31516498	1.1551975	0.122257054	1.0	1.0	10925	tags=25%, list=30%, signal=35%	
GOBP_RESPONSE_TO_INCREASED_OXYGEN_LEVELS	GOBP_RESPONSE_TO_INCREASED_OXYGEN_LEVELS		24	0.43456212	1.1547158	0.25274727	1.0	1.0	4073	tags=17%, list=11%, signal=19%	
GOBP_AMYLOID_BETA_CLEARANCE	GOBP_AMYLOID_BETA_CLEARANCE		40	0.38382673	1.1545656	0.19259259	1.0	1.0	14494	tags=48%, list=39%, signal=78%	
GOBP_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING	GOBP_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING		25	0.41905293	1.1536975	0.22931442	1.0	1.0	832	tags=4%, list=2%, signal=4%	
GOBP_SPINDLE_ASSEMBLY	GOBP_SPINDLE_ASSEMBLY		142	0.310621	1.1535599	0.10971787	1.0	1.0	17440	tags=47%, list=47%, signal=89%	
GOBP_REGULATION_OF_NEURON_DIFFERENTIATION	GOBP_REGULATION_OF_NEURON_DIFFERENTIATION		217	0.29621074	1.1534629	0.09578544	1.0	1.0	3908	tags=12%, list=11%, signal=13%	
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS		49	0.36875135	1.1533092	0.21615201	1.0	1.0	17180	tags=47%, list=46%, signal=88%	
GOBP_RESPONSE_TO_L_LEUCINE	GOBP_RESPONSE_TO_L_LEUCINE		16	0.48108938	1.1532433	0.2838983	1.0	1.0	5371	tags=13%, list=15%, signal=15%	
GOBP_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION	GOBP_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION		22	0.4308927	1.1529189	0.24881516	1.0	1.0	4938	tags=14%, list=13%, signal=16%	
GOBP_NEUROBLAST_PROLIFERATION	GOBP_NEUROBLAST_PROLIFERATION		65	0.34477726	1.1527061	0.1861702	1.0	1.0	3747	tags=11%, list=10%, signal=12%	
GOBP_RESPONSE_TO_VITAMIN	GOBP_RESPONSE_TO_VITAMIN		82	0.3341443	1.1521068	0.17287233	1.0	1.0	10564	tags=28%, list=29%, signal=39%	
GOBP_PROTEIN_N_LINKED_GLYCOSYLATION_VIA_ASPARAGINE	GOBP_PROTEIN_N_LINKED_GLYCOSYLATION_VIA_ASPARAGINE		20	0.44646096	1.1516672	0.26958525	1.0	1.0	17254	tags=65%, list=47%, signal=122%	
GOBP_CELLULAR_RESPONSE_TO_OXYGEN_RADICAL	GOBP_CELLULAR_RESPONSE_TO_OXYGEN_RADICAL		23	0.43868753	1.1513252	0.26650944	1.0	1.0	4609	tags=13%, list=12%, signal=15%	
GOBP_TYPE_II_INTERFERON_MEDIATED_SIGNALING_PATHWAY	GOBP_TYPE_II_INTERFERON_MEDIATED_SIGNALING_PATHWAY		25	0.4218826	1.1501893	0.24553572	1.0	1.0	5536	tags=16%, list=15%, signal=19%	
GOBP_NEGATIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	GOBP_NEGATIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING		24	0.42820206	1.1500589	0.23869346	1.0	1.0	2071	tags=8%, list=6%, signal=9%	
GOBP_HEART_VALVE_FORMATION	GOBP_HEART_VALVE_FORMATION		16	0.47271177	1.1484021	0.25672877	1.0	1.0	2430	tags=13%, list=7%, signal=13%	
GOBP_KERATINOCYTE_DEVELOPMENT	GOBP_KERATINOCYTE_DEVELOPMENT		17	0.4788989	1.1483978	0.2799097	1.0	1.0	581	tags=6%, list=2%, signal=6%	
GOBP_NEUROTRANSMITTER_TRANSPORT	GOBP_NEUROTRANSMITTER_TRANSPORT		241	0.29318297	1.1483213	0.08154506	1.0	1.0	10131	tags=27%, list=27%, signal=37%	
GOBP_CARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORT	GOBP_CARBOXYLIC_ACID_TRANSMEMBRANE_TRANSPORT		156	0.3034683	1.1479892	0.12027492	1.0	1.0	11163	tags=29%, list=30%, signal=42%	
GOBP_DRINKING_BEHAVIOR	GOBP_DRINKING_BEHAVIOR		20	0.44761053	1.1474103	0.27437642	1.0	1.0	10052	tags=55%, list=27%, signal=76%	
GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS	GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS		35	0.39799875	1.1473541	0.23303168	1.0	1.0	16428	tags=63%, list=44%, signal=113%	
GOBP_PROTEIN_O_LINKED_GLYCOSYLATION_VIA_XYLOSE	GOBP_PROTEIN_O_LINKED_GLYCOSYLATION_VIA_XYLOSE		53	0.36196244	1.1470811	0.2311828	1.0	1.0	16755	tags=62%, list=45%, signal=114%	
GOBP_REGULATION_OF_SISTER_CHROMATID_SEGREGATION	GOBP_REGULATION_OF_SISTER_CHROMATID_SEGREGATION		106	0.31832138	1.1466788	0.14469454	1.0	1.0	5283	tags=9%, list=14%, signal=11%	
GOBP_REGULATION_OF_POTASSIUM_ION_TRANSPORT	GOBP_REGULATION_OF_POTASSIUM_ION_TRANSPORT		93	0.3258353	1.1465989	0.17307693	1.0	1.0	2656	tags=11%, list=7%, signal=12%	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_TETHERING_OR_ROLLING	GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_TETHERING_OR_ROLLING		15	0.4892473	1.1464348	0.30872482	1.0	1.0	10911	tags=47%, list=30%, signal=66%	
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS	GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_OXIDATIVE_STRESS		16	0.46107778	1.1462657	0.26490065	1.0	1.0	10937	tags=25%, list=30%, signal=35%	
GOBP_REGULATION_OF_EXOCYTOSIS	GOBP_REGULATION_OF_EXOCYTOSIS		220	0.29999208	1.1461205	0.10040161	1.0	1.0	5702	tags=11%, list=15%, signal=13%	
GOBP_ALDEHYDE_BIOSYNTHETIC_PROCESS	GOBP_ALDEHYDE_BIOSYNTHETIC_PROCESS		26	0.42293748	1.1458412	0.2613909	1.0	1.0	26	tags=4%, list=0%, signal=4%	
GOBP_POST_ANAL_TAIL_MORPHOGENESIS	GOBP_POST_ANAL_TAIL_MORPHOGENESIS		24	0.4284673	1.1453093	0.25959367	1.0	1.0	6246	tags=21%, list=17%, signal=25%	
GOBP_MYOBLAST_FUSION	GOBP_MYOBLAST_FUSION		97	0.32389	1.1450131	0.17522658	1.0	1.0	4716	tags=9%, list=13%, signal=11%	
GOBP_STRESS_GRANULE_ASSEMBLY	GOBP_STRESS_GRANULE_ASSEMBLY		39	0.37763253	1.1449454	0.2139535	1.0	1.0	184	tags=3%, list=0%, signal=3%	
GOBP_INTRACELLULAR_SODIUM_ION_HOMEOSTASIS	GOBP_INTRACELLULAR_SODIUM_ION_HOMEOSTASIS		26	0.4184874	1.1436626	0.23333333	1.0	1.0	9466	tags=35%, list=26%, signal=47%	
GOBP_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY	GOBP_REGULATION_OF_T_CELL_MEDIATED_CYTOTOXICITY		52	0.35910824	1.1425996	0.21197008	1.0	1.0	7426	tags=27%, list=20%, signal=34%	
GOBP_CLATHRIN_COAT_ASSEMBLY	GOBP_CLATHRIN_COAT_ASSEMBLY		21	0.44274467	1.1422874	0.2737307	1.0	1.0	2732	tags=10%, list=7%, signal=10%	
GOBP_ANTIFUNGAL_INNATE_IMMUNE_RESPONSE	GOBP_ANTIFUNGAL_INNATE_IMMUNE_RESPONSE		18	0.45479828	1.1421193	0.27173913	1.0	1.0	7435	tags=28%, list=20%, signal=35%	
GOBP_NEGATIVE_REGULATION_OF_CELL_FATE_COMMITMENT	GOBP_NEGATIVE_REGULATION_OF_CELL_FATE_COMMITMENT		18	0.45429674	1.1420788	0.27051	1.0	1.0	8536	tags=39%, list=23%, signal=51%	
GOBP_PROXIMAL_DISTAL_PATTERN_FORMATION	GOBP_PROXIMAL_DISTAL_PATTERN_FORMATION		34	0.38910472	1.1410695	0.25	1.0	1.0	7430	tags=24%, list=20%, signal=29%	
GOBP_IMMUNOGLOBULIN_PRODUCTION	GOBP_IMMUNOGLOBULIN_PRODUCTION		113	0.31661636	1.1405458	0.14868805	1.0	1.0	3995	tags=8%, list=11%, signal=9%	
GOBP_REGULATION_OF_CALCINEURIN_MEDIATED_SIGNALING	GOBP_REGULATION_OF_CALCINEURIN_MEDIATED_SIGNALING		42	0.3714943	1.1405413	0.22572179	1.0	1.0	167	tags=5%, list=0%, signal=5%	
GOBP_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_ASSEMBLY	GOBP_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_ASSEMBLY		17	0.46356326	1.1398903	0.2706935	1.0	1.0	4292	tags=12%, list=12%, signal=13%	
GOBP_VENOUS_BLOOD_VESSEL_DEVELOPMENT	GOBP_VENOUS_BLOOD_VESSEL_DEVELOPMENT		20	0.44296515	1.1397136	0.26535088	1.0	1.0	10021	tags=35%, list=27%, signal=48%	
GOBP_LUNG_SECRETORY_CELL_DIFFERENTIATION	GOBP_LUNG_SECRETORY_CELL_DIFFERENTIATION		15	0.4679539	1.1393824	0.3004292	1.0	1.0	687	tags=13%, list=2%, signal=14%	
GOBP_DEOXYRIBONUCLEOTIDE_CATABOLIC_PROCESS	GOBP_DEOXYRIBONUCLEOTIDE_CATABOLIC_PROCESS		23	0.41369385	1.1391286	0.23883928	1.0	1.0	6391	tags=22%, list=17%, signal=26%	
GOBP_MEMBRANE_RAFT_ORGANIZATION	GOBP_MEMBRANE_RAFT_ORGANIZATION		29	0.40715507	1.1391076	0.23300971	1.0	1.0	723	tags=7%, list=2%, signal=7%	
GOBP_CARDIOCYTE_DIFFERENTIATION	GOBP_CARDIOCYTE_DIFFERENTIATION		201	0.29580525	1.1391004	0.09126984	1.0	1.0	4957	tags=11%, list=13%, signal=13%	
GOBP_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	GOBP_AMINO_ACID_TRANSMEMBRANE_TRANSPORT		110	0.32009614	1.1383663	0.17313433	1.0	1.0	5613	tags=15%, list=15%, signal=18%	
GOBP_POSITIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING	GOBP_POSITIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING		60	0.3495851	1.1381154	0.19847329	1.0	1.0	3739	tags=10%, list=10%, signal=11%	
GOBP_CHEMOSENSORY_BEHAVIOR	GOBP_CHEMOSENSORY_BEHAVIOR		19	0.45061624	1.1379206	0.2850575	1.0	1.0	4998	tags=21%, list=14%, signal=24%	
GOBP_NEGATIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY	GOBP_NEGATIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY		61	0.3435079	1.1376338	0.20163488	1.0	1.0	5140	tags=13%, list=14%, signal=15%	
GOBP_POSITIVE_REGULATION_OF_MONOATOMIC_ION_TRANSPORT	GOBP_POSITIVE_REGULATION_OF_MONOATOMIC_ION_TRANSPORT		231	0.28816637	1.1372691	0.087649405	1.0	1.0	5199	tags=14%, list=14%, signal=16%	
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_CHECKPOINT	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_CHECKPOINT		16	0.47362947	1.1372561	0.28991598	1.0	1.0	7343	tags=25%, list=20%, signal=31%	
GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS	GOBP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS		19	0.44544637	1.1361935	0.287703	1.0	1.0	4068	tags=16%, list=11%, signal=18%	
GOBP_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION	GOBP_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION		221	0.29199156	1.1355566	0.10606061	1.0	1.0	10710	tags=26%, list=29%, signal=36%	
GOBP_REGULATION_OF_STORE_OPERATED_CALCIUM_ENTRY	GOBP_REGULATION_OF_STORE_OPERATED_CALCIUM_ENTRY		18	0.45437282	1.1350905	0.27891156	1.0	1.0	1965	tags=11%, list=5%, signal=12%	
GOBP_MIRNA_CATABOLIC_PROCESS	GOBP_MIRNA_CATABOLIC_PROCESS		15	0.47391888	1.1350718	0.27142859	1.0	1.0	15253	tags=60%, list=41%, signal=102%	
GOBP_SYNAPTIC_VESICLE_MATURATION	GOBP_SYNAPTIC_VESICLE_MATURATION		29	0.39828196	1.1347595	0.26960784	1.0	1.0	10107	tags=28%, list=27%, signal=38%	
GOBP_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT	GOBP_REGULATION_OF_MUSCLE_ORGAN_DEVELOPMENT		52	0.35633928	1.133286	0.22900763	1.0	1.0	6246	tags=15%, list=17%, signal=18%	
GOBP_TRNA_DECAY	GOBP_TRNA_DECAY		20	0.4372752	1.1331484	0.2735632	1.0	1.0	17295	tags=60%, list=47%, signal=113%	
GOBP_NEGATIVE_REGULATION_OF_OSSIFICATION	GOBP_NEGATIVE_REGULATION_OF_OSSIFICATION		52	0.35124227	1.1315753	0.22193877	1.0	1.0	9970	tags=25%, list=27%, signal=34%	
GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS		18	0.45358828	1.1311986	0.2835165	1.0	1.0	6391	tags=28%, list=17%, signal=34%	
GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY		134	0.30837122	1.1311818	0.15714286	1.0	1.0	5433	tags=16%, list=15%, signal=18%	
GOBP_MODULATION_OF_INHIBITORY_POSTSYNAPTIC_POTENTIAL	GOBP_MODULATION_OF_INHIBITORY_POSTSYNAPTIC_POTENTIAL		17	0.4519705	1.1306111	0.2816594	1.0	1.0	6889	tags=41%, list=19%, signal=51%	
GOBP_CORONARY_VASCULATURE_DEVELOPMENT	GOBP_CORONARY_VASCULATURE_DEVELOPMENT		79	0.33186242	1.1304605	0.21138212	1.0	1.0	5749	tags=14%, list=16%, signal=16%	
GOBP_ENDOCHONDRAL_BONE_MORPHOGENESIS	GOBP_ENDOCHONDRAL_BONE_MORPHOGENESIS		74	0.3349838	1.1293083	0.19498608	1.0	1.0	4073	tags=9%, list=11%, signal=11%	
GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_SEGREGATION	GOBP_NEGATIVE_REGULATION_OF_CHROMOSOME_SEGREGATION		56	0.35496548	1.1282007	0.24685138	1.0	1.0	5283	tags=13%, list=14%, signal=15%	
GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION	GOBP_REGULATION_OF_TRANSLATIONAL_INITIATION		101	0.31770536	1.1281854	0.21385542	1.0	1.0	17518	tags=45%, list=47%, signal=84%	
GOBP_MESENCHYME_DEVELOPMENT	GOBP_MESENCHYME_DEVELOPMENT		321	0.27830863	1.1280043	0.08810572	1.0	1.0	10577	tags=21%, list=29%, signal=29%	
GOBP_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_REMODELING	GOBP_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_REMODELING		17	0.45410976	1.1277726	0.2822086	1.0	1.0	10963	tags=47%, list=30%, signal=67%	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION		40	0.37882993	1.1272178	0.24166666	1.0	1.0	3703	tags=13%, list=10%, signal=14%	
GOBP_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS	GOBP_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS		109	0.31548753	1.1254717	0.19335347	1.0	1.0	11166	tags=29%, list=30%, signal=42%	
GOBP_SPINAL_CORD_DEVELOPMENT	GOBP_SPINAL_CORD_DEVELOPMENT		110	0.31331533	1.1249751	0.17350158	1.0	1.0	7333	tags=21%, list=20%, signal=26%	
GOBP_REGULATION_OF_AMINO_ACID_TRANSMEMBRANE_TRANSPORT	GOBP_REGULATION_OF_AMINO_ACID_TRANSMEMBRANE_TRANSPORT		20	0.44267255	1.1240255	0.30992737	1.0	1.0	4205	tags=15%, list=11%, signal=17%	
GOBP_POSITIVE_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT	GOBP_POSITIVE_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT		57	0.34055728	1.1237227	0.24020888	1.0	1.0	10577	tags=25%, list=29%, signal=34%	
GOBP_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN	GOBP_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN		55	0.3524848	1.123585	0.2433155	1.0	1.0	2138	tags=7%, list=6%, signal=8%	
GOBP_KERATINOCYTE_MIGRATION	GOBP_KERATINOCYTE_MIGRATION		20	0.4370132	1.123416	0.27051	1.0	1.0	10470	tags=30%, list=28%, signal=42%	
GOBP_REGULATION_OF_SKELETAL_MUSCLE_ADAPTATION	GOBP_REGULATION_OF_SKELETAL_MUSCLE_ADAPTATION		16	0.46687233	1.1225936	0.31292516	1.0	1.0	7309	tags=25%, list=20%, signal=31%	
GOBP_PROTEIN_LOCALIZATION_TO_CELL_CELL_JUNCTION	GOBP_PROTEIN_LOCALIZATION_TO_CELL_CELL_JUNCTION		28	0.4073433	1.1225002	0.28169015	1.0	1.0	17786	tags=64%, list=48%, signal=124%	
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE		215	0.2907914	1.1221821	0.13879004	1.0	1.0	5619	tags=11%, list=15%, signal=13%	
GOBP_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS	GOBP_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS		50	0.35860145	1.1217163	0.26785713	1.0	1.0	5244	tags=10%, list=14%, signal=12%	
GOBP_POSITIVE_REGULATION_OF_BONE_MINERALIZATION	GOBP_POSITIVE_REGULATION_OF_BONE_MINERALIZATION		48	0.3599128	1.12152	0.23393317	1.0	1.0	10577	tags=23%, list=29%, signal=32%	
GOBP_PROTEIN_TETRAMERIZATION	GOBP_PROTEIN_TETRAMERIZATION		99	0.31839475	1.121483	0.2006079	1.0	1.0	2145	tags=6%, list=6%, signal=6%	
GOBP_NEUTRAL_LIPID_METABOLIC_PROCESS	GOBP_NEUTRAL_LIPID_METABOLIC_PROCESS		156	0.2972177	1.1210355	0.1533101	1.0	1.0	11024	tags=31%, list=30%, signal=44%	
GOBP_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	GOBP_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION		37	0.38206407	1.1204098	0.26631853	1.0	1.0	9381	tags=22%, list=25%, signal=29%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS	GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEUS		107	0.3185989	1.1203314	0.20178041	1.0	1.0	4014	tags=7%, list=11%, signal=7%	
GOBP_ANIMAL_ORGAN_FORMATION	GOBP_ANIMAL_ORGAN_FORMATION		68	0.33943415	1.120192	0.23188406	1.0	1.0	10577	tags=31%, list=29%, signal=43%	
GOBP_STEROL_BIOSYNTHETIC_PROCESS	GOBP_STEROL_BIOSYNTHETIC_PROCESS		69	0.33754915	1.1199554	0.22070844	1.0	1.0	16450	tags=61%, list=45%, signal=110%	
